id,title,date,image,list_price,list_price_2,selling_price,description,active_ingredient,therapeutic_action,distributor_product_id,supplier_product_id,timestamp,category_id,enterprise_supplier_product_id,status
893,CANIS FULLSPOT 11-25 KG.,2025-07-12,products/dfv/reduced/prod_210092_red.jpg,0.0,0.0,0.0,Desc. CANIS FULLSPOT 11-25 KG.,"Imidacloprid, Moxidectina, Praziquantel","Endectocida para el tratamiento, control y prevención de parasitosis externas e internas: Pulgas, garrapatas, nematodes y cestodes.",210092,,2025-08-04 04:01:52.386515+00,4.0,1599,1
299,ASCARICIDA J. MARTIN GOT X  15 ML,2024-05-09,products/dfv/reduced/prod_160020_red.jpg,0.0,0.0,0.0,Desc. ASCARICIDA J. MARTIN GOT X  15 ML,"Biclorhidrato de Piperazina 20 g. Metil bromuro de Homatropina 0,05 g.",Antiparasitario interno.,160020,,2025-08-04 04:01:35.287264+00,3.0,18,1
402,SHAMPOO ZOOVET A.P. POMO X 250 ML,2024-05-12,products/dfv/reduced/prod_262048_red.jpg,0.0,0.0,0.0,Desc. SHAMPOO ZOOVET A.P. POMO X 250 ML,"Cipermetrina 0,2%, Butóxido de Piperonilo 0,2%.",Antiparasitario externo,262048,,2025-08-04 04:02:28.903992+00,4.0,19,1
632,MAYOR 10 X 150 COMP,2024-10-29,products/dfv/reduced/prod_261022_red.jpg,0.0,0.0,0.0,Desc. MAYOR 10 X 150 COMP,D-L Metionina 350 mg,Regenerador del pelo y la piel.,261022,,2025-08-04 04:02:00.690027+00,2.0,945,1
303,BLOCK PIP. ECO (04-10 KG) X 1 ML,2024-05-09,products/dfv/reduced/prod_160052_red.jpg,0.0,0.0,0.0,Desc. BLOCK PIP. ECO (04-10 KG) X 1 ML,"Permetrina, Imidacloprid, Piriproxifeno",Pulguicida y garrapaticida. Repelente de mosq.,160052,,2025-08-04 04:01:35.593001+00,4.0,18,1
6,TOTAL FULL CG X 150 ML.,2024-02-01,products/dfv/reduced/prod_120017_red.jpg,0.0,0.0,0.0,Desc. TOTAL FULL CG X 150 ML.,Toltrazuril 10 mg. Fenbendazol 50 mg.,Antiparasitario interno.,120017,,2025-08-04 04:00:19.895491+00,3.0,8,1
630,DERMODENE LOCION X 100 CC,2024-10-29,products/dfv/reduced/prod_261012_red.jpg,0.0,0.0,0.0,Desc. DERMODENE LOCION X 100 CC,"2-Mercaptobenzotiazol 2,5 g., Alcanfor 1,5 g., Alcohol isopropílico 3 ml.",Antiséptico.,261012,,2025-08-04 04:02:03.616953+00,2.0,945,1
83,TOTAL FULL LC H/60 KG. X 3 COMP. PALAT.,2024-02-01,products/dfv/reduced/prod_120352_red.jpg,0.0,0.0,0.0,Desc. TOTAL FULL LC H/60 KG. X 3 COMP. PALAT.,Praziquantel 100 mg. Pirantel base (Como Pamoato) 100 mg. Fenbendazol 1000 mg.,Antiparasitario interno palatable de amplio espectro. Sistema de Liberación Prolongada.,120352,,2025-08-04 04:01:21.956351+00,3.0,8,1
304,BLOCK PIP. ECO (25-40 KG) X 4 ML,2024-05-09,products/dfv/reduced/prod_160054_red.jpg,0.0,0.0,0.0,Desc. BLOCK PIP. ECO (25-40 KG) X 4 ML,"Permetrina, Imidacloprid, Piriproxifeno",Pulguicida y garrapaticida. Repelente de mosq.,160054,,2025-08-04 04:01:35.751958+00,4.0,18,1
315,TONICO TOTAL DOG POMO X 80 GR.,2024-05-09,products/dfv/reduced/prod_160074_red.jpg,0.0,0.0,0.0,Desc. TONICO TOTAL DOG POMO X 80 GR.,Vitamínico - Mineral - Aminoacídico,Reconstituyente polivitamínico y mineral.,160074,,2025-08-04 04:01:37.721877+00,2.0,18,1
319,DEXAMETASONA J.M. 4 MG INY X 50 ML.,2024-05-09,products/dfv/reduced/prod_160098_red.jpg,0.0,0.0,0.0,Desc. DEXAMETASONA J.M. 4 MG INY X 50 ML.,Dexametasona 4 mg. / ml.,Procesos inflamatorios. Reacciones alérgicas. Terapia de reemplazo. Prurito. Enfermedades autoinmunes.,160098,,2025-08-04 04:01:38.504505+00,2.0,18,1
348,RANITIDINA 50 MG X 100 COMP.,2024-05-09,products/dfv/reduced/prod_160247_red.jpg,0.0,0.0,0.0,Desc. RANITIDINA 50 MG X 100 COMP.,Ranitidina 50 mg,Antiácido.,160247,,2025-08-04 04:01:41.083972+00,2.0,18,1
349,TRAMADOL  75 MG X  20 COMP.,2024-05-09,products/dfv/reduced/prod_160301_red.jpg,0.0,0.0,0.0,Desc. TRAMADOL  75 MG X  20 COMP.,Tramadol clorhidrato 75 mg.,Analgésico.,160301,,2025-08-04 04:01:41.898614+00,2.0,18,1
726,SINGESTAR INYECTABLE X 3 ML,2024-12-04,products/dfv/reduced/prod_170330_red.jpg,0.0,0.0,0.0,Desc. SINGESTAR INYECTABLE X 3 ML,Acetato de Medroxiprogesterona 50 mg.,Prevención o anulación del celo durante el anestro. ,170330,,2025-08-04 04:01:46.654448+00,2.0,1070,1
819,DISPLAY CIDAR X 21 UNID.,2025-05-13,products/dfv/reduced/prod_170332_red.jpg,0.0,0.0,0.0,Desc. DISPLAY CIDAR X 21 UNID.,Spinosad  / Selamectina ,"Antiparasitario interno y externo palatable. Actúa contra pulgas, garrapatas, ácaros, gusanos del corazón y nematodos gastrointestinales. Previene la dirofilariosis.",170332,,2025-08-04 04:01:47.264662+00,1.0,1070,1
894,CANIS FULLSPOT 41-60 KG.,2025-07-12,products/dfv/reduced/prod_210094_red.jpg,0.0,0.0,0.0,Desc. CANIS FULLSPOT 41-60 KG.,"Imidacloprid, Moxidectina, Praziquantel","Endectocida para el tratamiento, control y prevención de parasitosis externas e internas: Pulgas, garrapatas, nematodes y cestodes.",210094,,2025-08-04 04:01:53.098626+00,4.0,1599,1
646,DOXILINA  50 MG. X 50 COMP. HOSPITALARIO,2024-10-29,products/dfv/reduced/prod_261058_red.jpg,0.0,0.0,0.0,Desc. DOXILINA  50 MG. X 50 COMP. HOSPITALARIO,Doxiciclina 50 mg.,Antibiótico de amplio espectro.,261058,,2025-08-04 04:02:13.109781+00,2.0,945,1
1,TOTAL FULL CACHORROS X 15 ML.,2024-02-01,products/dfv/reduced/prod_120005_red.jpg,0.0,0.0,0.0,Desc. TOTAL FULL CACHORROS X 15 ML.,Pirantel base (Como Pamoato) 5 mg. Fenbend 50 mg.,Antiparasitario interno.,120005,,2025-08-04 04:00:18.331213+00,3.0,8,1
686,BASKEN DOBLE 40 X 4 COMP,2024-12-04,products/dfv/reduced/prod_170053_red.jpg,0.0,0.0,0.0,Desc. BASKEN DOBLE 40 X 4 COMP,"Pamoato de Pirantel 144,12 mg. Pamoato de Oxantel 139,80 mg. Praziquantel 50 mg",Antiparasitario de espectro total.,170053,,2025-08-04 04:01:44.205001+00,3.0,1070,1
27,POTEN PET JERINGA X 7G (PASTA P/GATOS),2024-02-01,products/dfv/reduced/prod_120074_red.jpg,0.0,0.0,0.0,Desc. POTEN PET JERINGA X 7G (PASTA P/GATOS),"Metionina DL 50mg
Taurina 20 mg 
Nicotinamida 10 mg 
Vitamina B1( Tiamina clorhidrato) 2,5mg 
Vitamina B6 (Piridoxina clorhidrato) 2,5 mg 
Vitamina B2 base 1,0 mg 
Vitamina B12 ( cianocobalamina) 0,5 mg ",Biomodulador revitalizante y energizante en pasta palatable.,120074,,2025-08-04 04:00:38.556624+00,2.0,8,1
476,OXISOL X 250 ML,2024-05-12,products/dfv/reduced/prod_262223_red.jpg,0.0,0.0,0.0,Desc. OXISOL X 250 ML,"Oxitetraciclina Clorhidrato 5,7%.",Antibiótico inyectable de amplio espectro,262223,,2025-08-04 04:02:33.584511+00,2.0,19,1
531,TERRAMICINA S.I. X 500 ML,2024-05-12,products/dfv/reduced/prod_283090_red.jpg,0.0,0.0,0.0,Desc. TERRAMICINA S.I. X 500 ML,Oxitetraciclina.,Antibiótico de amplio espectro.,283090,,2025-08-04 04:02:36.247337+00,2.0,20,1
313,COMPLEJO VITAM. J. MARTIN X 100 ML,2024-05-09,products/dfv/reduced/prod_160070_red.jpg,0.0,0.0,0.0,Desc. COMPLEJO VITAM. J. MARTIN X 100 ML,"Vit.A, grupo B, C, D, E, K.",Polivitamínico.,160070,,2025-08-04 04:01:37.565548+00,2.0,18,1
895,CANIS ENDOSPOT 00-04 KG.,2025-07-12,products/dfv/reduced/prod_210095_red.jpg,0.0,0.0,0.0,Desc. CANIS ENDOSPOT 00-04 KG.,"Moxidectina, Praziquantel","Endoparasiticida para el tratamiento, control y prevención de parasitosis  internas:  nematodes y cestodes.",210095,,2025-08-04 04:01:53.1277+00,3.0,1599,1
142,MELTRA ENDECTOCIDA 3.15 X 500 ML,2024-02-16,products/dfv/reduced/prod_240639_red.jpg,0.0,0.0,0.0,Desc. MELTRA ENDECTOCIDA 3.15 X 500 ML,Ivermectina 1%,Antiparasitario externo e interno.,240639,,2025-08-04 04:01:59.714379+00,3.0,9,1
323,FELILAX POMO X 40 GR,2024-05-09,products/dfv/reduced/prod_160103_red.jpg,0.0,0.0,0.0,Desc. FELILAX POMO X 40 GR,"Vaselina, lecitina de soja, ácido benzoico.",Laxante y lubricante intestinal.,160103,,2025-08-04 04:01:38.572529+00,2.0,18,1
634,SOSTEN CG INY. X 5 ML.,2024-10-29,products/dfv/reduced/prod_261026_red.jpg,0.0,0.0,0.0,Desc. SOSTEN CG INY. X 5 ML.,Condroitín Sulfato 12 g. Glucosamina sulfato 20 g,"Antiartrósico, regenerador articular, condrogenético.",261026,,2025-08-04 04:02:03.630033+00,6.0,945,1
15,"ECTHOL '5'"" X 120 ML""",2024-02-01,products/dfv/reduced/prod_120040_red.jpg,0.0,0.0,0.0,"Desc. ECTHOL '5'"" X 120 ML""","Clorpirifós: 3,5 g. Cipermetrina: 0,5 g.","Antiparasit. ext, de acción prolong. para perros y amb.",120040,,2025-08-04 04:00:27.072301+00,4.0,8,1
290,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998707,,2024-05-09 04:00:55.421809+00,,3,0
295,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998850,,2024-05-09 04:00:55.53467+00,,3,0
332,NUTRIPET PASTA X 40 GR,2024-05-09,products/dfv/reduced/prod_160195_red.jpg,0.0,0.0,0.0,Desc. NUTRIPET PASTA X 40 GR,"Vitamina A 0,150 g","Suplemento calórico, vitamínico y mineral.",160195,,2025-08-04 04:01:39.046173+00,2.0,18,1
419,DEXA 21 VET X 100 ML ZOOVET,2024-05-12,products/dfv/reduced/prod_262082_red.jpg,0.0,0.0,0.0,Desc. DEXA 21 VET X 100 ML ZOOVET,"Dexametasona Fosfato Sódico 0,2%",Antiinflamatorio esteroide antialérgico,262082,,2025-08-04 04:02:29.848865+00,2.0,19,1
629,ESTREPTOCARBOCAFTIAZOL X 1 LT,2024-10-28,products/dfv/reduced/prod_350173_red.jpg,0.0,0.0,0.0,Desc. ESTREPTOCARBOCAFTIAZOL X 1 LT,,,350173,,2025-08-04 04:02:38.864495+00,2.0,945,1
626,BIOX X 1 KG.,2024-10-28,,0.0,0.0,0.0,Desc. BIOX X 1 KG.,,,350172,,2024-12-20 04:01:32.678606+00,5.0,945,0
625,OSURNIA X 1 PIP X 1ML,2024-10-28,products/dfv/reduced/prod_350169_red.jpg,0.0,0.0,0.0,Desc. OSURNIA X 1 PIP X 1ML,,,350169,,2025-08-04 04:02:39.10436+00,2.0,945,1
728,SINGESTAR X 8 COMP,2024-12-04,products/dfv/reduced/prod_170340_red.jpg,0.0,0.0,0.0,Desc. SINGESTAR X 8 COMP,Acetato de Megestrol 20 mg.,"Prevención o anulación del celo, tratamiento de tumores estrógeno dependientes. ",170340,,2025-08-04 04:01:46.743422+00,2.0,1070,1
727,TEA 327 AEROSOL X 170 ML,2024-12-04,products/dfv/reduced/prod_170350_red.jpg,0.0,0.0,0.0,Desc. TEA 327 AEROSOL X 170 ML,"Propoxur 2,26 g","Antiparasitario Externto. Pulguicida, garrapaticida, piojicida",170350,,2025-08-04 04:01:46.867869+00,4.0,1070,1
765,SERENEX REPUESTO CANINO 42 ML,2024-12-04,products/dfv/reduced/prod_170981_red.jpg,0.0,0.0,0.0,Desc. SERENEX REPUESTO CANINO 42 ML,Feromona M2B,"Difusor eléctrico – Feromonoterapia, Feromonas de sincronía que calman y tranquilizan",170981,,2025-08-04 04:01:48.728739+00,2.0,1070,1
469,FELIWAY REPUESTO 48 ML CLASSIC,2024-05-12,products/dfv/reduced/prod_262204_red.jpg,0.0,0.0,0.0,Desc. FELIWAY REPUESTO 48 ML CLASSIC,Feromonas,"Solución excelente para que los gatos se sientan cómodos en casa y prevenir comportamientos como el marcaje con orina, que arañen los muebles o se escondan",262204,,2025-08-04 04:02:33.236675+00,9.0,19,1
356,MELOXIVET X 100 COMP,2024-05-09,products/dfv/reduced/prod_160350_red.jpg,0.0,0.0,0.0,Desc. MELOXIVET X 100 COMP,Meloxicam 4 mg.,Antiinflamatorio no esteroide.,160350,,2025-08-04 04:01:43.496822+00,2.0,18,1
186,NEO DIMETROGIN X 6 COMP.,2024-02-16,products/dfv/reduced/prod_60268_red.jpg,0.0,0.0,0.0,Desc. NEO DIMETROGIN X 6 COMP.,Metronidazol 250 mg. Azitromicina 100 mg / comp,Combinacion antibiotica de amplio espectro,60268,,2025-08-04 04:02:43.677171+00,2.0,9,1
57,OHM HOME PERROS SPRAY X 90 ML,2024-02-01,products/dfv/reduced/prod_120135_red.jpg,0.0,0.0,0.0,Desc. OHM HOME PERROS SPRAY X 90 ML,"Análogo semioquímico de la feromona de apaciguamiento canino (Ácido Linoléico, Ácido Oléico,

Ácido Esteárico, Ácido Palmítico, Ácido Pentadecanóico, Ácido Mirístico, Ácido Láurico)….. 2.0 g",Spray ambiental con feromonas sintéticas análoga a las feromonas naturales de apaciguamiento canino,120135,,2025-08-04 04:01:06.731507+00,9.0,8,1
814,CIDAR PERROS  1.5 A 3 KG,2025-05-13,products/dfv/reduced/prod_170113_red.jpg,0.0,0.0,0.0,Desc. CIDAR PERROS  1.5 A 3 KG,Spinosad 90 mg / Selamectina 18 mg,"Antiparasitario interno y externo palatable. Actúa contra pulgas, garrapatas, ácaros, gusanos del corazón y nematodos gastrointestinales (ascáridos, anquilostómidos, tricúridos). Previene la dirofilariosis.",170113,,2025-08-04 04:01:45.114577+00,1.0,1070,1
766,SERENEX SPRAY FELINO 25 ML,2024-12-04,products/dfv/reduced/prod_170987_red.jpg,0.0,0.0,0.0,Desc. SERENEX SPRAY FELINO 25 ML,Feromona M2B,"Spray – Feromonoterapia, Feromonas de sincronía que calman y tranquilizan",170987,,2025-08-04 04:01:49.277078+00,2.0,1070,1
896,CANIS ENDOSPOT 11-25 KG.,2025-07-12,products/dfv/reduced/prod_210097_red.jpg,0.0,0.0,0.0,Desc. CANIS ENDOSPOT 11-25 KG.,"Moxidectina, Praziquantel","Endoparasiticida para el tratamiento, control y prevención de parasitosis  internas:  nematodes y cestodes.",210097,,2025-08-04 04:01:53.305626+00,3.0,1599,1
647,DOXILINA 150 MG. X 50 COMP. HOSPITALARIO,2024-10-29,products/dfv/reduced/prod_261059_red.jpg,0.0,0.0,0.0,Desc. DOXILINA 150 MG. X 50 COMP. HOSPITALARIO,Doxiciclina 150 mg.,Antibiótico de amplio espectro.,261059,,2025-08-04 04:02:12.749877+00,2.0,945,1
648,GIACOCCIDE VERDE(1-10KG) X 20 COMP,2024-10-29,products/dfv/reduced/prod_261060_red.jpg,0.0,0.0,0.0,Desc. GIACOCCIDE VERDE(1-10KG) X 20 COMP,"Dimetridazol 0,165 g. Sulfadimetoxina: 0,25 g.","Coccidicida, giardicida, antibacteriano.",261060,,2025-08-04 04:02:13.262372+00,3.0,945,1
422,SPINOMAX DUO 04 A 09 KG 1 TAB X 1000 MG,2024-05-12,products/dfv/reduced/prod_262085_red.jpg,0.0,0.0,0.0,Desc. SPINOMAX DUO 04 A 09 KG 1 TAB X 1000 MG,Spinosad 30 mg./kg. Y Lufenurón 10 mg./kg.,Combinación de 2 activos pulguicidas por vía oral.,262085,,2025-08-04 04:02:30.134491+00,4.0,19,1
3,PRO AGE ANAVIMIN COAT X 21 COMP.,2024-02-01,products/dfv/reduced/prod_120010_red.jpg,0.0,0.0,0.0,Desc. PRO AGE ANAVIMIN COAT X 21 COMP.,Vit. A 50.000 U.I. Vitamina E 50 U.I. Vitamina B2 100 mg. Vitamina B6 100 mg. Biotina 10 mg. Nicotinamida 250 mg. Ac. Fólico 10 mg. Oxido de Zn 100 mg. D-pantotenato de Ca 200 mg. Carbonato de Ca 50.000 mg. Sulfato de Mg 1.373 mg. Maltodextrina c.s.p. 100 g.,Suplemento vitamínico mineral.,120010,,2025-08-04 04:00:18.294063+00,2.0,8,1
24,PILERAN INYECTABLE X 50 ML,2024-02-01,products/dfv/reduced/prod_120062_red.jpg,0.0,0.0,0.0,Desc. PILERAN INYECTABLE X 50 ML,Metroclopramida clorhidrato 5 mg./ 1 ml.,"Antiemético, gastrocinético.",120062,,2025-08-04 04:00:33.57412+00,2.0,8,1
200,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,1017,,2024-05-09 04:00:50.411944+00,,3,0
210,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,120303,,2024-05-09 04:00:50.665284+00,,8,0
360,,2024-05-09,,0.0,0.0,0.0,Desc. ,,,160205,,2024-05-09 04:00:51.099487+00,,18,0
220,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,160260,,2024-05-09 04:00:51.178893+00,,3,0
230,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,590100,,2024-05-09 04:00:53.14568+00,,8,0
240,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,938,,2024-05-09 04:00:53.721448+00,,3,0
250,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9982002,,2024-05-09 04:00:54.10241+00,,3,0
260,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,99822005,,2024-05-09 04:00:54.508531+00,,3,0
54,OHM HOME GATOS SPRAY X 90 ML,2024-02-01,products/dfv/reduced/prod_120124_red.jpg,0.0,0.0,0.0,Desc. OHM HOME GATOS SPRAY X 90 ML,Análogo semioquímico de la fracción F3 de feromona facial felina ….. 10 g,Spray ambiental con feromonas sintéticas análogas a las feromonas faciales felinas,120124,,2025-08-04 04:01:06.985266+00,9.0,8,1
687,BASKEN PLUS GATOS  X  4 COMP,2024-12-04,products/dfv/reduced/prod_170055_red.jpg,0.0,0.0,0.0,Desc. BASKEN PLUS GATOS  X  4 COMP,"Pamoato de Pirantel 36,03 mg. Pamoato de Oxantel 34,95 mg. Praziquantel 6,24 mg",Antiparasitario de espectro total.,170055,,2025-08-04 04:01:44.298017+00,3.0,1070,1
688,BASKEN PLUS CHICOS X  4 COMP,2024-12-04,products/dfv/reduced/prod_170060_red.jpg,0.0,0.0,0.0,Desc. BASKEN PLUS CHICOS X  4 COMP,"Pamoato de Pirantel 36,03 mg; Pamoato de Oxantel 34,95 mg. Praziquantel 6,24 mg",Antiparasitario de espectro total.,170060,,2025-08-04 04:01:44.316301+00,3.0,1070,1
729,AURIX THERAPY X 25 ML,2024-12-04,products/dfv/reduced/prod_170351_red.jpg,0.0,0.0,0.0,Desc. AURIX THERAPY X 25 ML,"Tiabendazol 4 g; neomicina base (como sulfato de neomicina) 0.288 g; acetonida de triamcinolona 0,10 g","Solución otodérmica eficaz para tratamientos de otitis externa de origen bacteriano, micótico y/o parasitario",170351,,2025-08-04 04:01:47.025673+00,2.0,1070,1
628,BAGOMECTINA 1 % X 50 ML.,2024-10-28,,0.0,0.0,0.0,Desc. BAGOMECTINA 1 % X 50 ML.,,,350157,,2024-12-20 04:01:32.495613+00,4.0,945,0
767,SERENEX SPRAY CANINO 70 ML,2024-12-04,products/dfv/reduced/prod_170984_red.jpg,0.0,0.0,0.0,Desc. SERENEX SPRAY CANINO 70 ML,Feromona M2B,"Spray – Feromonoterapia, Feromonas de sincronía que calman y tranquilizan",170984,,2025-08-04 04:01:48.917651+00,2.0,1070,1
256,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9982018,,2024-05-09 04:00:54.230029+00,,3,0
897,CANIS ENDOSPOT 05-10 KG.,2025-07-12,products/dfv/reduced/prod_210096_red.jpg,0.0,0.0,0.0,Desc. CANIS ENDOSPOT 05-10 KG.,"Moxidectina, Praziquantel","Endoparasiticida para el tratamiento, control y prevención de parasitosis  internas:  nematodes y cestodes.",210096,,2025-08-04 04:01:53.288924+00,3.0,1599,1
132,POWER COMP. GATO/PERRO 10 A 20 KG X 1C,2024-02-16,products/dfv/reduced/prod_240398_red.jpg,0.0,0.0,0.0,Desc. POWER COMP. GATO/PERRO 10 A 20 KG X 1C,Spinosad 150 mg /300 mg/600 mg /900 mg /1200 mg  (según  presentación),Pulguicida sistémico.,240398,,2025-08-04 04:01:56.916829+00,4.0,9,1
137,DERMOMAX BROUWER X 40 GRS.,2024-02-16,products/dfv/reduced/prod_2405357_red.jpg,0.0,0.0,0.0,Desc. DERMOMAX BROUWER X 40 GRS.,"Gentamicina, Clotrimazol, Betametasona-17-valerato,
Lidocaína,Vitamina A Palmitato.","Crema dérmica, antibiótica, Antimicótica, Antiinflamatoria, Epitelizante, Anestésica.",2405357,,2025-08-04 04:01:59.810897+00,2.0,9,1
808,IVOMEC INY. X 500 ML,2025-05-08,enterprises/Logo-Boehringer-verde-circular.png,0.0,0.0,0.0,Desc. IVOMEC INY. X 500 ML, ivemectina 1.0 g y excipientes c.s.p 100 ml,Antiparasitario externo e interno.,90040,,2025-08-04 04:01:19.189855+00,3.0,1513,1
807,SERAQUIN 2 MG X 60 COMP.,2025-05-08,enterprises/Logo-Boehringer-verde-circular.png,0.0,0.0,0.0,Desc. SERAQUIN 2 MG X 60 COMP.,Clorhidrato de glucosamina 500; Condroitín sulfato sódico 380; extracto tumérico 50,Osteoarticular,90071,,2025-08-04 04:01:19.384034+00,6.0,1513,1
583,VETSCAN TUBO VERDE HEPARINA PACK X 50,2024-05-12,enterprises/logo_vec_zoetis_2.png,0.0,0.0,0.0,Desc. VETSCAN TUBO VERDE HEPARINA PACK X 50,,,901675,,2025-08-04 04:01:20.563617+00,9.0,20,1
148,CETFUR INY. X 100 ML.,2024-02-16,products/dfv/reduced/prod_240750_red.jpg,0.0,0.0,0.0,Desc. CETFUR INY. X 100 ML.,Ceftiofur clorhidrato 50 mg/ml,Antimicrobiano sistémico,240750,,2025-08-04 04:02:00.039224+00,2.0,9,1
649,GIACOCCIDE VERDE(1-10KG) X 50 COMP,2024-10-29,products/dfv/reduced/prod_261065_red.jpg,0.0,0.0,0.0,Desc. GIACOCCIDE VERDE(1-10KG) X 50 COMP,"Dimetridazol 0,165 g. Sulfadimetoxina: 0,25 g.","Coccidicida, giardicida, antibacteriano.",261065,,2025-08-04 04:02:14.1149+00,3.0,945,1
388,ITRACONAZOL 100 MG. X 30 FP X 10 CS,2024-05-12,products/dfv/reduced/prod_262018_red.jpg,0.0,0.0,0.0,Desc. ITRACONAZOL 100 MG. X 30 FP X 10 CS,Itraconazol 100 mg.,Antimicótico para micosis sistémicas,262018,,2025-08-04 04:02:28.536938+00,2.0,19,1
898,CANIS ENDOSPOT 26-40 KG.,2025-07-12,products/dfv/reduced/prod_210098_red.jpg,0.0,0.0,0.0,Desc. CANIS ENDOSPOT 26-40 KG.,"Moxidectina, Praziquantel","Endoparasiticida para el tratamiento, control y prevención de parasitosis  internas:  nematodes y cestodes.",210098,,2025-08-04 04:01:53.288756+00,3.0,1599,1
55,CEFALEXINA 500 MG. HOLL. X 50 COMP,2024-02-01,products/dfv/reduced/prod_120160_red.jpg,0.0,0.0,0.0,Desc. CEFALEXINA 500 MG. HOLL. X 50 COMP,Cefalexina Monohidrato: 500 mg,"Antibiótico, bactericida de amplio espectro.",120160,,2025-08-04 04:01:07.735144+00,2.0,8,1
231,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,590101,,2024-05-09 04:00:53.164608+00,,8,0
241,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,931,,2024-05-09 04:00:53.765698+00,,3,0
86,CLORHEX GOTAS OTICAS X 15 ML,2024-02-01,products/dfv/reduced/prod_120400_red.jpg,0.0,0.0,0.0,Desc. CLORHEX GOTAS OTICAS X 15 ML,"Clorhexidina digluconato 0,5 g. Veh. c.s.p. 100 ml.",Sol. ótica antiséptica. Antisép. fungicida ceruminolítico.,120400,,2025-08-04 04:01:24.737659+00,2.0,8,1
340,BLOCK SPINO 10 A 20 KG M PERRO/GATO,2024-05-09,products/dfv/reduced/prod_160227_red.jpg,0.0,0.0,0.0,Desc. BLOCK SPINO 10 A 20 KG M PERRO/GATO,Spinosad,Antiparasitario Externo,160227,,2025-08-04 04:01:41.098355+00,4.0,18,1
350,TRAMADOL INY. X 50 ML.,2024-05-09,products/dfv/reduced/prod_160304_red.jpg,0.0,0.0,0.0,Desc. TRAMADOL INY. X 50 ML.,Tramadol clorhidrato 50 mg.,Analgésico.,160304,,2025-08-04 04:01:42.19333+00,2.0,18,1
689,KURADERM PLATA X 250 ML,2024-12-04,products/dfv/reduced/prod_170062_red.jpg,0.0,0.0,0.0,Desc. KURADERM PLATA X 250 ML,"Sulfadiazina de plata 1,25 g. Neomicina base (como sulfato) 5,4 g. Aluminio 8,33 g","Antimicrobiano, cicatrizante, astringente y hemostático.",170062,,2025-08-04 04:01:44.452333+00,2.0,1070,1
690,BASKEN SUSPENSION  X 15 ML,2024-12-04,products/dfv/reduced/prod_170070_red.jpg,0.0,0.0,0.0,Desc. BASKEN SUSPENSION  X 15 ML,"Pamoato de Pirantel 14,5 mg; Pamoato de Oxantel 14 mg.",Antiparasitario de espectro total.,170070,,2025-08-04 04:01:44.503431+00,3.0,1070,1
732,AURIX MAXIMUM X  30 ML.,2024-12-04,products/dfv/reduced/prod_170354_red.jpg,0.0,0.0,0.0,Desc. AURIX MAXIMUM X  30 ML.,"Sulfadiazina argéntica, 1 g; levoflaxacina base, 0,5 g; propionato de clobetasol 0,05 g; ivermectina 0, 01 g;","Suspensión otológica para tratamientos terapéuticos de otitis externa, media o interna agudas",170354,,2025-08-04 04:01:47.200358+00,2.0,1070,1
129,POWER COMP. GATO/PERRO  5 A 10 KG X 1C,2024-02-16,products/dfv/reduced/prod_240397_red.jpg,0.0,0.0,0.0,Desc. POWER COMP. GATO/PERRO  5 A 10 KG X 1C,Spinosad 150 mg /300 mg/600 mg /900 mg /1200 mg  (según  presentación),Pulguicida sistémico.,240397,,2025-08-04 04:01:56.669071+00,4.0,9,1
135,DERMOMAX BROUWER X 15 GRS.,2024-02-16,products/dfv/reduced/prod_2405356_red.jpg,0.0,0.0,0.0,Desc. DERMOMAX BROUWER X 15 GRS.,"Gentamicina, Clotrimazol, Betametasona-17-valerato,
Lidocaína,Vitamina A Palmitato.","Crema dérmica, antibiótica, Antimicótica, Antiinflamatoria, Epitelizante, Anestésica.",2405356,,2025-08-04 04:01:58.493255+00,2.0,9,1
651,GIACOCCIDE ROJO(10-20KG) X 20 COMP,2024-10-29,products/dfv/reduced/prod_261070_red.jpg,0.0,0.0,0.0,Desc. GIACOCCIDE ROJO(10-20KG) X 20 COMP,"Dimetridazol 0,33 g. Sulfadimetoxina: 0,5 g.","Coccidicida, giardicida, antibacteriano.",261070,,2025-08-04 04:02:16.814451+00,3.0,945,1
374,ENROPLUS 100 MG. HOSP. 30 FP X 300C,2024-05-12,products/dfv/reduced/prod_262004_red.jpg,0.0,0.0,0.0,Desc. ENROPLUS 100 MG. HOSP. 30 FP X 300C,Enrofloxacina 100 mg en comprimidos.,Antibiótico de amplio espectro. ,262004,,2025-08-04 04:02:27.281159+00,2.0,19,1
